freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
6500000000.0,-0.000891403759404,-0.0214334505208,0.994806677037,-0.0877400269289,0.994806677037,-0.0877400269289,-0.000891403759404,-0.0214334505208
6600000000.0,-0.000949453071173,-0.021760188746,0.994677861592,-0.0890863319087,0.994677861592,-0.0890863319087,-0.000949453071173,-0.021760188746
6700000000.0,-0.00100838714534,-0.0220867839848,0.994547112944,-0.0904324672503,0.994547112944,-0.0904324672503,-0.00100838714534,-0.0220867839848
6800000000.0,-0.00106820555867,-0.0224132338675,0.994414431241,-0.0917784300621,0.994414431241,-0.0917784300621,-0.00106820555867,-0.0224132338675
6900000000.0,-0.00112890788599,-0.0227395360226,0.994279816639,-0.0931242174491,0.994279816639,-0.0931242174491,-0.00112890788599,-0.0227395360226
7000000000.0,-0.00119049369997,-0.0230656880768,0.994143269305,-0.0944698265132,0.994143269305,-0.0944698265132,-0.00119049369997,-0.0230656880768
7100000000.0,-0.00125296257081,-0.0233916876553,0.994004789416,-0.0958152543525,0.994004789416,-0.0958152543525,-0.00125296257081,-0.0233916876553
7200000000.0,-0.00131631406596,-0.0237175323814,0.993864377159,-0.0971604980623,0.993864377159,-0.0971604980623,-0.00131631406596,-0.0237175323814
7300000000.0,-0.00138054774995,-0.024043219877,0.99372203273,-0.0985055547346,0.99372203273,-0.0985055547346,-0.00138054774995,-0.024043219877
7400000000.0,-0.00144566318409,-0.0243687477624,0.993577756333,-0.0998504214582,0.993577756333,-0.0998504214582,-0.00144566318409,-0.0243687477624
7500000000.0,-0.0015116599263,-0.0246941136566,0.993431548182,-0.101195095319,0.993431548182,-0.101195095319,-0.0015116599263,-0.0246941136566
7600000000.0,-0.00157853753093,-0.0250193151769,0.993283408501,-0.102539573401,0.993283408501,-0.102539573401,-0.00157853753093,-0.0250193151769
7700000000.0,-0.00164629554852,-0.0253443499395,0.993133337522,-0.103883852783,0.993133337522,-0.103883852783,-0.00164629554853,-0.0253443499395
7800000000.0,-0.00171493352568,-0.0256692155591,0.992981335484,-0.105227930544,0.992981335484,-0.105227930544,-0.00171493352568,-0.0256692155591
7900000000.0,-0.00178445100487,-0.0259939096494,0.992827402636,-0.106571803759,0.992827402636,-0.106571803759,-0.00178445100487,-0.0259939096494
8000000000.0,-0.00185484752429,-0.0263184298226,0.992671539236,-0.107915469499,0.992671539236,-0.107915469499,-0.00185484752429,-0.0263184298226
8100000000.0,-0.00192612261774,-0.02664277369,0.992513745547,-0.109258924834,0.992513745547,-0.109258924834,-0.00192612261774,-0.02664277369
8200000000.0,-0.00199827581444,-0.0269669388617,0.992354021845,-0.110602166833,0.992354021845,-0.110602166833,-0.00199827581444,-0.0269669388617
8300000000.0,-0.00207130663892,-0.0272909229466,0.992192368409,-0.11194519256,0.992192368409,-0.11194519256,-0.00207130663892,-0.0272909229466
8400000000.0,-0.00214521461091,-0.0276147235529,0.992028785529,-0.113287999079,0.992028785529,-0.113287999079,-0.00214521461091,-0.0276147235529
8500000000.0,-0.0022199992452,-0.0279383382876,0.991863273502,-0.114630583448,0.991863273502,-0.114630583448,-0.0022199992452,-0.0279383382876
8600000000.0,-0.00229566005156,-0.028261764757,0.991695832633,-0.115972942728,0.991695832633,-0.115972942728,-0.00229566005156,-0.028261764757
8700000000.0,-0.00237219653461,-0.0285850005663,0.991526463233,-0.117315073975,0.991526463233,-0.117315073975,-0.00237219653461,-0.0285850005663
8800000000.0,-0.00244960819372,-0.0289080433203,0.991355165623,-0.118656974242,0.991355165623,-0.118656974242,-0.00244960819372,-0.0289080433203
8900000000.0,-0.00252789452294,-0.0292308906225,0.99118194013,-0.119998640582,0.99118194013,-0.119998640582,-0.00252789452294,-0.0292308906225
9000000000.0,-0.0026070550109,-0.0295535400762,0.991006787089,-0.121340070046,0.991006787089,-0.121340070046,-0.0026070550109,-0.0295535400762
9100000000.0,-0.00268708914072,-0.0298759892836,0.990829706841,-0.122681259682,0.990829706841,-0.122681259682,-0.00268708914072,-0.0298759892836
9200000000.0,-0.00276799638995,-0.0301982358467,0.990650699736,-0.124022206537,0.990650699736,-0.124022206537,-0.00276799638995,-0.0301982358467
9300000000.0,-0.00284977623045,-0.0305202773666,0.990469766132,-0.125362907656,0.990469766132,-0.125362907656,-0.00284977623045,-0.0305202773666
9400000000.0,-0.00293242812837,-0.030842111444,0.990286906391,-0.126703360083,0.990286906391,-0.126703360083,-0.00293242812837,-0.030842111444
9500000000.0,-0.00301595154405,-0.0311637356792,0.990102120884,-0.128043560859,0.990102120884,-0.128043560859,-0.00301595154405,-0.0311637356792
9600000000.0,-0.00310034593199,-0.0314851476719,0.98991540999,-0.129383507025,0.98991540999,-0.129383507025,-0.00310034593199,-0.0314851476719
9700000000.0,-0.00318561074073,-0.0318063450214,0.989726774095,-0.130723195619,0.989726774095,-0.130723195619,-0.00318561074073,-0.0318063450214
9800000000.0,-0.00327174541284,-0.0321273253268,0.989536213589,-0.132062623679,0.989536213589,-0.132062623679,-0.00327174541284,-0.0321273253268
9900000000.0,-0.00335874938485,-0.0324480861869,0.989343728873,-0.13340178824,0.989343728873,-0.13340178824,-0.00335874938485,-0.0324480861869
10000000000.0,-0.0034466220872,-0.0327686252,0.989149320352,-0.134740686338,0.989149320352,-0.134740686338,-0.0034466220872,-0.0327686252
